ofertas,pantalla_tecnologia,disco_duro_tipo_de_disco_duro,grafica_salida_de_video,conectividad_lector_de_tarjetas,comunicaciones_conectividad,comunicaciones_version_bluetooth,camara_webcam,camara_funcion,camara_resolucion,teclado_tipo,teclado_numero_de_teclas,teclado_teclas_adicionales,sonido_numero_de_altavoces,alimentacion_bateria,alimentacion_vatios_hora,medidas_y_peso_material_de_la_carcasa,medidas_y_peso_diseno,otras_caracteristicas_sensor,otras_caracteristicas_fecha_de_lanzamiento,comunicaciones_estandar_wifi,procesador_fabricante,disco_duro_numero_de_discos_duros_instalados,grafica_fabricante_tarjeta,conectividad_tipo_de_tarjetas_compatibles,sonido_sistema_de_altavoces,pantalla_formato_de_imagen,procesador_nivel_de_cache,ram_tipo,teclado_caracteristica,alimentacion_numero_de_celdas,medidas_y_peso_color,otras_caracteristicas_portatil_configurable,grafica_tipo_memoria,sistema_operativo_arquitectura_bit,pantalla_tiempo_de_reaccion,comunicaciones_transmision_de_datos,almacenamiento_lector_optico,otras_caracteristicas_caracteristicas_especiales,pantalla,comunicaciones_estandar_lan,sonido_modo,otras_caracteristicas_certificacion,ia_caracteristica,ram_numero_ranuras_memoria,ram_ranura_memoria,ram_configuracion_memoria,procesador_chipset,otras_caracteristicas_software_incluido,grafica_gpu,pantalla_propiedades,ia_funcion,ia_procesador,otras_caracteristicas_localizacion,conectividad_conexion,otras_caracteristicas_expansion_de_hardware,otras_caracteristicas_articulo_incluido,otras_caracteristicas_caracteristicas_de_la_carcasa,otras_caracteristicas_certificado,grafica_caracteristica_tarjeta,tipo,conectividad_conexion_frontal,propiedades_de_la_carcasa_tipo_de_caja,propiedades_de_la_carcasa_color,propiedades_de_la_carcasa_material_de_la_carcasa,adecuado_para,procesador_numero_de_hilos_de_ejecucion,ram_numero_ranuras_memoria,propiedades_de_la_carcasa_bahia_interna_de_2_5,propiedades_de_la_carcasa_bahia_interna_de_3_5,disco_duro_capacidad_disco_duro_tb,propiedades_de_la_carcasa_bahia_externa_de_5_25,otras_caracteristicas_modo_de_sonido,propiedades_de_la_carcasa_superficie_del_material,disco_duro_capacidad_disco_duro_gb,propiedades_de_la_carcasa_bahia_externa_de_3_5,procesador_procesadores_compatibles,precio_min,precio_max,precio_mean,pantalla_tamano_pulgadas,pantalla_diagonal_cm,pantalla_luminosidad_cd_m2,grafica_resolucion_externa_std,camara_resolucion_pulgadas,alimentacion_autonomia_de_la_bateria_horas,alimentacion_vatios,medidas_y_peso_profundidad_cm,medidas_y_peso_altura_mm,medidas_y_peso_ancho_cm,medidas_y_peso_peso_kg,pantalla_densidad_de_pixeles_ppp,pantalla_tasa_de_actualizacion_de_imagen_hz,procesador_cache_mb,ram_memoria_gb,ram_frecuencia_de_la_memoria_mhz,disco_duro_capacidad_de_memoria_ssd_gb,sonido_potencia_de_altavoces_watts,procesador_frecuencia_de_reloj_ghz,procesador_frecuencia_turbo_max_ghz,procesador_potencia_maxima_de_diseno_termico_tdp_watts,ram_extension_de_memoria_maxima_gb,alimentacion_voltaje_de_salida_v,alimentacion_intensidad_de_corriente_a,alimentacion_capacidad_de_la_bateria_ah,disco_duro_capacidad_del_disco_duro_gb,medidas_y_peso_alto_cm,procesador_frecuencia_del_reloj_ghz,procesador_tdp_watts,titulo_freq,procesador_freq,grafica_tarjeta_freq,serie_freq,otras_caracteristicas_equipamiento_freq,procesador_nombre_clave_freq,propiedades_de_la_carcasa_alimentacion_freq,otras_caracteristicas_seguridad_integrada_freq,grafica_memoria_freq,procesador_tipo_freq,procesador_chipset_de_la_placa_base_freq,sistema_operativo_sistema_operativo_freq,procesador_numero_nucleos_freq,grafica_numero_de_ranuras_para_pcie_freq,pantalla_resolucion_freq,pantalla_resolucion_pulgadas_freq,procesador_zocalo_de_cpu_freq
1.0,,SSD,,,Bluetooth,Bluetooth 5.3,5.0 Mpx,compatible con HD,1920 x 1080 píxeles,,,,2.0,ión-litio,,,,,,IEEE 802.11ax,Intel,,,,altavoces estéreo,16:9,L3,DDR5,,,plateado,,,64.0,,,,,panorámica,,,,,,,,,,,,,,,2 x USB 3.2,,,,,,Laptop,,,,,,,,,,,,,,,,,1667.06,1667.06,1667.06,16.0,40.64,400.0,,1920x1080,,65.0,,,,,,,24.0,32.0,,1000.0,,3.8,4.8,28.0,,,,5600.0,1000.0,,,,1,192.0,,135.0,53.0,462.0,,,,297.0,,1043.0,366.0,,1604.0,1604.0,
1.0,Full HD,SSD,Mini HDMI,integrado,"Bluetooth, wifi, LAN",Bluetooth 4.2,"2.0 Mpx, integrada",,,teclado tipo chicle,,,2.0,polímero de litio,,,con tapa,,,,Intel,1.0,Intel,MicroSD,,16:9,L2,LPDDR4,,,gris,,,64.0,,ninguna,ninguno,,,Gigabit-LAN,,,,,,,,,,,,,,,,,,,,Laptop,,,,,,,,,,,,,,,,,385.09,385.09,385.09,15.6,39.62,,,,6.0,,23.8,22.0,37.8,1.5,,,4.0,8.0,,256.0,2.0,1.1,2.8,6.0,,7.6,,,,,,,1,27.0,2.0,5.0,,37.0,,,3731.0,116.0,,14.0,108.0,,1604.0,1604.0,
4.0,Full HD,,Mini HDMI,integrado,"wifi, Bluetooth, LAN",Bluetooth 5.0,"integrada, 2.0 Mpx",,,,,,,polímero de litio,,,con tapa,,,,Intel,,,MicroSD,,16:9,L2,,,,gris,,,,,,,,panorámica,,,,,,,,,,,,,,,,,,,,,Laptop,,,,,,,,,,,,,,,,,149.9,458.68,304.29,15.6,39.62,,,,,,23.9,22.0,37.1,1.5,,,4.0,,,,2.0,1.1,2.8,6.0,,7.6,,5000.0,,,,,1,27.0,,5.0,63.0,37.0,,,,116.0,,185.0,108.0,,1604.0,1604.0,
1.0,,,,ninguno,"wifi, Bluetooth",Bluetooth 5.2,,,,,,,,ión-litio,50.0,plástico,,,,,Intel,1.0,Intel,,,16:10,,LPDDR5,,3.0,negro,,,64.0,,,ninguno,,táctil,,,,,,,,,,,,,,,,,,,,,Laptop,,,,,,,,,,,,,,,,,492.76,492.76,492.76,12.2,30.988,300.0,,,,,21.3,21.0,29.7,1.5,,,6.0,8.0,,128.0,,,3.4,,16.0,,,,,,,,1,16.0,715.0,,28.0,,,,3731.0,,,1043.0,355.0,,537.0,537.0,
1.0,WQXGA,SSD,,,,,,,,,,,,,,,,,,,Intel,1.0,NVIDIA,,,,L3,DDR5,teclado iluminado,,gris,,GDDR6,64.0,,,ninguno,teclado numérico,,,,,,,,2 x 16 GB,,,,,,,,,,,,,,Laptop,,,,,,,,,,,,,,,,,4299.0,4299.0,4299.0,,,,,,,,,,,,,240.0,36.0,32.0,5600.0,1000.0,,1.8,5.4,55.0,,,,,,,,,1,10.0,54.0,57.0,,866.0,,,40.0,192.0,,1212.0,125.0,,347.0,347.0,
1.0,,SSD,,,"wifi, Bluetooth",Bluetooth 5.2,integrada,compatible con HD,1280 x 720 píxeles,,,,2.0,polímero de litio,57.0,,con tapa,,2024.0,IEEE 802.11ax,Intel,1.0,NVIDIA,,altavoces estéreo,16:9,L3,DDR5,,,negro,,GDDR6,64.0,,,,,,,,,,2x SO-DIMM,2x SO-DIMM,2 x 8 GB,,,,compatible con 3D,,,,,,,,,,Laptop,,,,,,,,,,,,,,,,,2070.0,2070.0,2070.0,15.6,39.624,,,1280x720,,135.0,23.9,25.0,36.2,2.32,,,24.0,16.0,,1000.0,,1.8,4.9,45.0,32.0,,,,,,,,1,78.0,121.0,108.0,145.0,274.0,,,133.0,807.0,,1212.0,753.0,,25.0,25.0,
1.0,,SSD,HDMI,,"wifi, Bluetooth, LAN",Bluetooth 5.2,0.7 Mpx,,,teclado gamer,,,2.0,ión-litio,48.0,,,,,,Intel,,NVIDIA,,altavoces estéreo,16:9,L3,DDR5,,3.0,negro,,GDDR6,64.0,,,ninguno,,,Gigabit-LAN,,,,,,,,,,,,,,,,,,,,Laptop,,,,,,,,,,,,,,,,,2206.26,2206.26,2206.26,17.3,43.942,250.0,,,,180.0,26.9,24.0,39.9,2.6,,240.0,24.0,32.0,,1000.0,,1.8,4.9,45.0,,20.0,9.0,,,,,,1,78.0,358.0,60.0,673.0,274.0,,8.0,400.0,807.0,,1212.0,753.0,,50.0,50.0,
1.0,,SSD,,,Bluetooth,Bluetooth 5.3,5.0 Mpx,compatible con HD,1920 x 1080 píxeles,,,,2.0,ión-litio,,,,,,IEEE 802.11ax,Intel,,,,altavoces estéreo,16:9,L3,,,,plateado,,,64.0,,,,,panorámica,,,,,,,,,,,,,,,2 x USB 3.2,,,,,,Laptop,,,,,,,,,,,,,,,,,1436.72,1436.72,1436.72,16.0,40.64,400.0,,1920x1080,,65.0,,,,,,,24.0,16.0,,1000.0,,3.8,4.8,28.0,,,,5600.0,1000.0,,,,1,192.0,,135.0,53.0,462.0,,,,297.0,,1043.0,366.0,,50.0,50.0,
1.0,Full HD,SSD,Micro HDMI,integrado,Bluetooth,Bluetooth 5.0,"2.0 Mpx, integrada",,,,100.0,"teclas de dirección, teclado numérico",2.0,,,,con tapa,,,,,,Intel,MicroSD,altavoces estéreo,16:9,,,,,negro,,,,,,,,panorámica,,,,,,,,,,,,,,,,,,,,,Laptop,,,,,,,,,,,,,,,,,716.79,716.79,716.79,15.6,39.624,,,,,,23.3,18.0,35.9,1.5,,,,,,,2.0,,,,,7.6,,5000.0,,,,,1,20.0,715.0,3.0,19.0,,,,3731.0,181.0,,185.0,,,1604.0,1604.0,
1.0,WQXGA,SSD,,,"Bluetooth, wifi",Bluetooth 5.3,integrada,,,,,,,ión-litio,63.0,aluminio,,,2024.0,,Intel,1.0,,,,16:10,L3,LPDDR5,,3.0,gris,,,,,,,,,Gigabit-LAN,,,,,,,,,,,,,,,,,,,,Laptop,,,,,,,,,,,,,,,,,1130.51,1130.51,1130.51,14.0,35.56,400.0,,,,65.0,22.3,16.0,31.2,1.3,,144.0,8.0,16.0,,512.0,,2.1,4.5,17.0,,20.0,3.25,,,,,,1,4.0,4.0,133.0,,15.0,,,3731.0,128.0,,1043.0,561.0,,347.0,347.0,
1.0,HD+,SSD,Mini HDMI,integrado,"wifi, Bluetooth, LAN",Bluetooth 4.2,"2.0 Mpx, integrada",,,teclado tipo chicle,,,2.0,polímero de litio,,,con tapa,,,,,,,MicroSD,altavoces estéreo,16:9,,LPDDR4,,,gris,,,64.0,,,,,panorámica,Gigabit-LAN,,,,,,,,,,,,,,,,,,,,Laptop,,,,,,,,,,,,,,,,,425.9,425.9,425.9,15.6,39.624,,,,6.0,,23.8,22.0,37.8,1.5,,,,8.0,,512.0,2.0,,,,,7.6,,,,,,,1,1.0,,5.0,19.0,,,,,,,1043.0,,,50.0,50.0,
5.0,,,,,Ethernet,,,,,,,,,,,,,,,,Intel,,,,,,,DDR3L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desktop,,barebone,,,,4.0,,,,,,,,,,,141.34,153.87,147.61,,,,,,,,11.44,,10.76,,,,2.0,,1600.0,,,1.6,2.24,,8.0,,,,,5.0,,6.0,1,1.0,2.0,21.0,,3.0,,,,,,,397.0,,,,3.0
10.0,,disco duro M.2 SSD,,,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,,,,,,,,,,,,,,,Intel,,,,,,,DDR5,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,gaming,22.0,,,,,,,,,,,1766.66,2630.69,2198.68,,,,,,,,18.0,,27.0,0.8,,,24.0,,,,,,,,64.0,,,,,5.0,,,1,,,23.0,41.0,462.0,6.0,,,,,,337.0,,,,39.0
3.0,,,HDMI,,"Bluetooth, wifi",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,,,,,,,,,,,,,,,,,,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,,,,,,,,,,,,,,,449.0,700.0,574.5,,,,,,,,12.6,,13.0,,,,,,,,,,,,,,,,,5.0,,,1,18.0,51.0,,,,931.0,,,108.0,,,,,,,
129.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,Intel,,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,,,,,,,,,,,,349.0,1196.99,773.0,,,,,,,,11.2,,11.7,0.51,,,,,3200.0,,,,,,64.0,,,,,3.0,,,1,,,,,866.0,,,3731.0,,,,,,,,
4.0,,disco duro M.2 SSD,HDMI,,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,,,,,,,,,,,,,,,Intel,0.0,,,,,,DDR5,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,plateado,,bricolaje,18.0,2.0,,,,,,,,,,563.75,733.45,648.6,,,,,,,,11.2,,14.4,0.8,,,18.0,,,,,1.2,4.5,,,,,,,4.0,1.2,28.0,1,49.0,270.0,,44.0,462.0,88.0,,3731.0,128.0,,398.0,163.0,,,,39.0
3.0,,,,,,,,,,,,,,,,,,,,,AMD,,,,,,,DDR5,,,,,,,,,,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,barebone,negro,,,,,,,,,,,,,,234.83,267.74,251.29,,,,,,,,23.6,,16.8,,,,,,,,,,,,,,,,,22.0,,,1,,,,,,65.0,,,,1.0,,,,,,167.0
26.0,,disco duro SSD,,,"wifi, Ethernet, Bluetooth",,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,,5 USB 3.2,,,,,,Desktop,,,negro,,,16.0,1.0,,,,,,,,,,608.48,1019.85,814.16,,,,,,,,,,,5.0,,,20.0,8.0,4800.0,512.0,,2.5,4.6,,32.0,,,,,,2.5,65.0,1,49.0,202.0,87.0,,866.0,,,,947.0,,,233.0,,,,749.0
2.0,,,,,"Bluetooth, Ethernet, wifi",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,Intel,,,,,,,DDR4,,,,,GDDR6,,,,ninguno,,,,,,,,,,,,,,,,,,,,,,,Desktop,,,negro,,,16.0,2.0,1.0,,,,,,,,,792.05,1138.44,965.25,,,,,,,,26.6,,12.6,,,,16.0,,,,,2.9,4.8,,64.0,,,,,24.0,2.9,65.0,1,16.0,487.0,22.0,41.0,123.0,65.0,,679.0,833.0,,,589.0,,,,135.0
1.0,,,HDMI,,"wifi, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,AMD,,,,,,,,,,,,,,,,,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,16.0,,,,,,,,,,,449.0,449.0,449.0,,,,,,,,12.6,,13.0,,,,16.0,,,,,,5.2,,,,,,,5.0,,,1,18.0,51.0,,,,931.0,,,108.0,,398.0,589.0,,,,
13.0,,,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,,0.0,,,,,,,,,,,,,,,,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,,negro,,bricolaje,,,,,,,,,,,,242.43,846.8,544.62,,,,,,,,13.42,,13.91,,,,,,,,,,,,,,,,,4.0,,,1,,,21.0,,,931.0,,,,,,,,,,
12.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,8.0,,,,,,,,,,,349.0,391.19,370.1,,,,,,,,11.2,,11.7,0.51,,,10.0,,3200.0,,,1.2,4.5,,64.0,,,,,3.0,1.2,15.0,1,50.0,715.0,,,866.0,59.0,,3731.0,190.0,,398.0,813.0,,,,
2.0,,disco duro SSD,,,"wifi, Ethernet, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,Intel,,,,,,,DDR5,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,4.0,,,,,,,,,,,292.31,306.66,299.49,,,,,,,,12.8,,12.7,,,,6.0,,4800.0,,,,3.4,,16.0,,,,,5.0,0.8,6.0,1,45.0,715.0,22.0,41.0,529.0,5.0,,3731.0,60.0,,,397.0,,,,
41.0,,,,,"Bluetooth, wifi, Ethernet",,,,,,,,,,,,,,,IEEE 802.11ax,Intel,,,,,,,DDR5,,,,,,,,,ninguno,,,,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,,,,,,,,,,,,484.42,950.46,717.44,,,,,,,,29.28,,9.26,,,,,,,,,,,,,,,,,29.0,,,1,,,34.0,,,,,3731.0,,,,,139.0,,,749.0
7.0,,sin disco duro,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,AMD,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,,negro,plástico,bricolaje,16.0,2.0,,,,,canal 7.1,,,,,312.27,404.21,358.24,,,,,,,,13.42,,13.91,,,,8.0,,,,,1.8,4.3,,64.0,,,,,4.0,1.8,15.0,1,51.0,2.0,21.0,44.0,,16.0,,3731.0,295.0,,398.0,589.0,,,,25.0
2.0,,disco duro M.2 SSD,,,"wifi, Bluetooth, Ethernet",Bluetooth 5.3,,,,,,,,,,,,,,,Intel,0.0,,,,,,DDR5,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,gaming,22.0,2.0,,,,,,,,,,1766.66,2088.28,1927.47,,,,,,,,18.0,,27.0,0.8,,,24.0,,,,,1.4,4.8,,64.0,,,,,5.0,1.4,28.0,1,192.0,487.0,23.0,41.0,462.0,6.0,,,297.0,,,337.0,,,,39.0
18.0,,disco duro SSD,,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,,AMD,1.0,,,,,,DDR5,,,,,,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,,,2.0,,,,,,,,,,674.72,1089.2,881.96,,,,,,,,18.3,,17.9,,,,,8.0,,256.0,,,,,32.0,,,,,3.0,,,1,,9.0,213.0,2259.0,,73.0,,3731.0,,,1182.0,,,,,
93.0,,,,,"wifi, Bluetooth, Ethernet",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,,,,,,,,,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,conexión micrófono/auriculares,mini ITX,,,empresas,,,,,,,,,,,,329.7,848.3,589.0,,,,,,,,11.2,,11.7,,,,,,,,,,,,,,,,,3.0,,,1,,,52.0,,,,,,,,,,,,,
12.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet",,,,,,,,,,,,,,,IEEE 802.11b,,1.0,,,,,,DDR5,,,,,,64.0,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,1 entrada micrófono,,,,,,Desktop,,barebone,azul,,"gaming, empresas",,,,,,,,,,,,222.0,290.89,256.44,,,,,,,,7.2,,7.2,0.5,,,,8.0,4800.0,128.0,,,,,,,,,,4.0,,,1,45.0,715.0,,9.0,529.0,,,3731.0,116.0,,1182.0,,,,,
18.0,,,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.0,,,,,,,,,,,,,,IEEE 802.11ax,,,,,,,,,,,,,,,,,,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,bricolaje,,,,,,,,,,,,239.85,489.71,364.78,,,,,,,,13.2,,12.7,,,,,,,,,,,,,,,,,5.0,,,1,,715.0,31.0,,,931.0,,3731.0,60.0,,,,,,,
14.0,,disco duro SSD,,,"wifi, Ethernet, Bluetooth",Bluetooth 4.2,,,,,,,,,,,,,,IEEE 802.11ac,,1.0,,,,,,DDR4,,,,,,64.0,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,barebone,negro,,"gaming, empresas",4.0,1.0,,,,,,,,,,206.0,275.18,240.59,,,,,,,,12.3,,12.3,,,,4.0,4.0,3200.0,128.0,,,2.9,,,,,,,4.0,2.0,10.0,1,14.0,715.0,,52.0,74.0,5.0,,3731.0,116.0,,1182.0,397.0,,,,
14.0,,disco duro SSD,HDMI,,wifi,,,,,,,,,,,,,,,Wi-Fi 6E,,,,,,,,DDR5,,,,,,,,,,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,barebone,,,,,1.0,,,,,,,,,,260.33,336.45,298.39,,,,,,,,,,,5.0,,,,16.0,4800.0,,,,,,64.0,,,,,,,6.0,1,1.0,,,,,,,,16.0,,,,,,,
12.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet",,,,,,,,,,,,,,,IEEE 802.11b,,1.0,,,,,,DDR5,,,,,,64.0,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,1 entrada micrófono,,,,,,Desktop,,barebone,rojo,,"gaming, empresas",,,,,,,,,,,,236.0,284.99,260.5,,,,,,,,7.2,,7.2,0.5,,,,12.0,4800.0,256.0,,,,,,,,,,4.0,,,1,45.0,715.0,,9.0,529.0,,,3731.0,116.0,,1182.0,,,,,
21.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,16.0,,,,,,,,,,,639.6,962.12,800.86,,,,,,,,11.2,,11.7,0.51,,,24.0,,3200.0,,,2.2,5.0,,64.0,,,,,3.0,2.2,28.0,1,63.0,916.0,,,866.0,88.0,,3731.0,833.0,,398.0,297.0,,,,
2.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR4,,,,,,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,20.0,2.0,,,,,,,,1.0,,687.37,807.98,747.67,,,,,,,,30.3,,9.5,4.2,,,24.0,8.0,3200.0,256.0,,,4.8,,64.0,,,,,27.0,2.5,65.0,1,84.0,374.0,106.0,2259.0,,87.0,,3731.0,947.0,33.0,1182.0,297.0,,,,
54.0,,,,,"Ethernet, wifi, Bluetooth",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,,,,,,,,,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,,negro,,bricolaje,,,,,,,,,,,,319.64,1240.43,780.04,,,,,,,,13.0,,12.0,,,,,,,,,,,,,,,,,5.0,,,1,,391.0,8.0,,,,,3731.0,,,398.0,,,,,
12.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,8.0,,1.0,,,,,,,,,362.5,450.54,406.52,,,,,,,,11.2,,11.7,0.75,,,10.0,,3200.0,,,1.2,4.5,,64.0,,,,,5.0,1.2,15.0,1,50.0,715.0,,,866.0,59.0,,3731.0,190.0,,398.0,813.0,,,,
32.0,,,,,Ethernet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma pequeño (SFF),,,empresas,,,,,,,,,,1.0,,528.4,1223.91,876.15,,,,,,,,30.3,,9.5,,,,,,,,,,,,,,,,,27.0,,,1,,,106.0,,,931.0,,,,33.0,,,,,,
11.0,,,,,"Ethernet, wifi, Bluetooth",,,,,,,,,,,,,,,,Intel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,,,,16.0,,,,,,,,,,,532.9,648.72,590.81,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,64.0,1,8.0,916.0,52.0,,529.0,,,,,,,297.0,,,,43.0
19.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,16.0,,,,,,,,,,,489.9,694.48,592.19,,,,,,,,11.2,,11.7,0.51,,,12.0,,3200.0,,,1.9,4.6,,64.0,,,,,3.0,1.9,28.0,1,25.0,916.0,,,866.0,88.0,,3731.0,947.0,,398.0,297.0,,,,
14.0,,,HDMI,,"wifi, Bluetooth, Ethernet",Bluetooth 5.2,,,,,,,,,,,,,,IEEE 802.11ax,,,,,,,,DDR4,,,,,,,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,conexión micrófono/auriculares,mini ITX,negro,,empresas,,2.0,,,,,,,,,,334.99,400.03,367.51,,,,,,,,11.2,,11.7,0.51,,,,,,,,,,,64.0,,,,,3.0,,,1,10.0,916.0,52.0,,,,,3731.0,190.0,,,,,,,
12.0,,disco duro SSD,,,Ethernet,,,,,,,,,,,,,,,,Intel,1.0,,,,,,DDR5,,,,,,64.0,,,ninguno,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,factor de forma pequeño (SFF),negro,,empresas,28.0,1.0,,,,,,,,,,1219.76,1704.05,1461.9,,,,,,,,30.8,,38.4,,,,33.0,16.0,4800.0,1000.0,,2.1,5.4,,,,,,,10.0,2.1,65.0,1,69.0,374.0,94.0,2259.0,207.0,931.0,,3731.0,833.0,,1182.0,160.0,,,,749.0
13.0,,disco duro SSD,HDMI,,"Bluetooth, Ethernet, wifi",Bluetooth 5.3,,,,,,,,,,,,,,IEEE 802.11ax,,0.0,,,,,,DDR4,,,,,,,,,,,,Ethernet 10/100/1000,,,,,,,,,,,,,,,,,,,,Desktop,,barebone,negro,,empresas,,,,,,,,,,,,460.9,494.81,477.86,,,,,,,,11.2,,11.7,0.75,,,,,,,,,,,,,,,,5.0,,,1,28.0,916.0,52.0,,,,,3731.0,947.0,,398.0,,,,,
10.0,,disco duro M.2 SSD,HDMI,,"Bluetooth, Ethernet, wifi",Bluetooth 5.3,,,,,,,,,,,,,,IEEE 802.11ax,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,barebone,negro,,empresas,16.0,2.0,,,,,,,,,,526.89,578.83,552.86,,,,,,,,11.2,,11.7,0.75,,,12.0,,3200.0,,,1.7,4.4,,64.0,,,,,5.0,1.7,28.0,1,8.0,715.0,52.0,,,88.0,,3731.0,947.0,,398.0,297.0,,,,43.0
8.0,,disco duro M.2 SSD,HDMI,,"wifi, Ethernet, Bluetooth",Bluetooth 5.3,,,,,,,,,,,,,,Wi-Fi 6E,Intel,0.0,,,,,,DDR4,,,,,,,,,ninguno,,,LAN 10/100/1000/2500,,,,,,,,,,,,,,,,,,,,Desktop,,mini ITX,negro,,,16.0,,,,,,,,,,,630.89,668.86,649.88,,,,,,,,11.2,,11.7,0.51,,,12.0,,3200.0,,,1.9,4.7,,64.0,,,,,3.0,1.9,28.0,1,3.0,916.0,,,866.0,88.0,,3731.0,947.0,,398.0,297.0,,,,
